Feature ID,T14,S15,T18,S01,S23,T28,T03,S04,Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence,DomainBactOnly
b4270414d4ff342dbf992ab97c49804d,0,0,0,0,0,46,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,NA,0.999996455,No
4fa5b5f55ea0b849f3d6370c04b63700,0,0,0,25,257,0,0,9,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Kangiellaceae; g__Aliikangiella,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Kangiellaceae,g__Aliikangiella,NA,0.99999865,No
b9d48b00adb040b5f0398cc0c83b680c,0,0,0,0,0,0,245,0,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,NA,1,No
dfde88a661610ff1a4e85659416d9df8,0,0,0,0,0,0,285,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_naphthalenovorans,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus, s__Paenibacillus_naphthalenovorans,0.991719849,No
aabdf84b656077bb3548424b59dad6a6,229,0,0,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,NA,NA,NA,NA,0.972519378,No
22f4ee9a41a4d73580bf7ade8e9e017a,35,0,31,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,NA,0.999985685,No
f64b0de7a88b2b00621e348ae5c7160c,0,73,0,79,55,0,0,77,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__uncultured; s__uncultured_gamma,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Saccharospirillaceae,g__uncultured, s__uncultured_gamma,0.751893647,No
32ba6ec9ff54f0b42ec4d8d6b4279b9e,0,0,59,28,70,0,0,41,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Neptuniibacter; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Neptuniibacter, s__uncultured_bacterium,0.772405344,No
3a467521e03d74c5524dc33bb7f10ff6,0,0,0,0,0,0,280,0,d__Bacteria; p__Firmicutes; c__Symbiobacteriia; o__Symbiobacteriales; f__Symbiobacteraceae,d__Bacteria,p__Firmicutes,c__Symbiobacteriia,o__Symbiobacteriales,f__Symbiobacteraceae,NA,NA,0.999778666,No
4c7738749d5554d4387d0a6fab1d3d4d,0,0,0,19,71,0,0,128,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__uncultured, s__uncultured_bacterium,0.815733898,No
11bf7dcb189ff694a57f2221c3084a6f,0,34,0,231,0,0,0,11,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Photobacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Photobacterium,NA,0.99981575,No
a3e467f9718bb13a3f541c5a4c820737,0,0,0,12,256,0,0,7,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Colwelliaceae; g__Thalassotalea; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Colwelliaceae,g__Thalassotalea, s__uncultured_bacterium,0.980991122,No
d250e89e1348a3ae1cf390b91e487426,0,154,0,0,118,0,0,0,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cylindrotheca_closterium,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast, s__Cylindrotheca_closterium,0.992308062,No
e1642e0849f314e6b1b52d1706f682ab,0,16,117,0,10,128,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,NA,NA,0.999999955,No
9edc3ac4f6ab342b647657b92dbf9a4b,31,0,0,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,NA,0.999616808,No
611e18b9eda540e4c9d22012feb5be50,0,56,0,42,59,0,0,113,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Nitrincolaceae; s__uncultured_gamma,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Nitrincolaceae, s__uncultured_gamma,0.983468726,No
d6dd49c4ed8e26fdf47b45612ab6efde,0,10,0,13,213,0,0,34,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Oleiphilus; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Oleiphilus, s__uncultured_bacterium,0.718154126,No
aeea3e3efbc42cdcac3792bd491008cb,0,0,0,0,0,0,269,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Elizabethkingia,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Elizabethkingia,NA,0.999999955,No
9b29ce6950e945bb15989120dc4899d4,16,16,0,33,22,36,0,15,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,NA,0.999992194,No
4cc4ed674ca401b1885571074f05f472,0,13,0,100,35,0,0,120,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group,NA,0.999073086,No
f58b9e94ea6ce4f0fac8b43322d31eb0,0,0,0,0,0,0,268,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__Sutterella_stercoricanis,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella, s__Sutterella_stercoricanis,0.845024338,No
59c73a72da0132bf7f972fe0b1ee55a6,44,20,0,113,26,0,47,17,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Stappiaceae; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Stappiaceae, s__uncultured_bacterium,0.999999845,No
7e357b8eb7fd4fbe03e6e72c3ed0d851,0,0,0,0,0,0,267,0,d__Bacteria; p__Firmicutes; c__Symbiobacteriia; o__Symbiobacteriales; f__Symbiobacteraceae; g__Symbiobacterium; s__iron-reducing_bacterium,d__Bacteria,p__Firmicutes,c__Symbiobacteriia,o__Symbiobacteriales,f__Symbiobacteraceae,g__Symbiobacterium, s__iron-reducing_bacterium,0.752577759,No
533315f546d68795c8408a06cdf3c6b4,0,0,0,0,0,0,267,0,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__LWQ8; g__LWQ8; s__uncultured_bacterium,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__LWQ8, s__uncultured_bacterium,0.857034241,No
d6c6342d293e16a79cc8a17de6148069,10,7,0,55,76,0,0,75,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade, s__uncultured_bacterium,0.926081096,No
3439342ae934ab2e37c037c48858411e,0,27,0,7,230,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,NA,0.99992012,No
a489f863f6554b7e08ea95e8a66dae77,0,0,0,0,0,56,91,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,NA,0.95771649,No
08a9f9e11724a46e698986dd065ca25e,0,0,67,0,32,0,0,22,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oceanospirillaceae; g__Oceanospirillum,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oceanospirillaceae,g__Oceanospirillum,NA,0.993493102,No
16ad3c1f42e0f9675400fcd56eccea28,0,6,37,37,50,69,0,28,d__Bacteria; p__Planctomycetota; c__028H05-P-BN-P5; o__028H05-P-BN-P5; f__028H05-P-BN-P5; g__028H05-P-BN-P5; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__028H05-P-BN-P5,o__028H05-P-BN-P5,f__028H05-P-BN-P5,g__028H05-P-BN-P5, s__uncultured_bacterium,0.876556686,No
810e842522acdfbd854daa85cb87d469,0,0,68,0,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella_9,NA,0.999999885,No
3a175d8983bd859affa2bcd102ecaa86,71,0,0,0,0,0,0,0,d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Arcobacter,NA,0.934411905,No
96fff8433b0893b75817719dc0d1989f,0,2,0,70,83,0,0,69,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__Parvularcula; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Parvularculaceae,g__Parvularcula, s__uncultured_bacterium,0.843530119,No
f25d25e9fc62f25aaeaae891eadbc20d,0,0,0,0,0,0,258,0,d__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Gitt-GS-136; f__Gitt-GS-136; g__Gitt-GS-136; s__uncultured_bacterium,d__Bacteria,p__Chloroflexi,c__Gitt-GS-136,o__Gitt-GS-136,f__Gitt-GS-136,g__Gitt-GS-136, s__uncultured_bacterium,0.744541517,No
2481704f8ec43f39e70c648a65d47d99,0,0,71,0,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,NA,NA,0.999998983,No
558f74e8e67079a1bf411ecfca817c6d,19,22,0,11,180,15,0,9,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,NA,1,No
c7d1ed6c70202259164edf3ee7806f0c,0,0,0,0,0,0,142,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia,NA,0.997442719,No
97267c3a3b0b19351b27be5a50a7613b,79,95,0,6,46,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__uncultured, s__uncultured_bacterium,0.724793337,No
d3eeb7a382811ef6a6cc94d9de823dfb,26,0,0,0,0,0,92,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,NA,0.975242037,No
195155a7a5394f4416bd196fc9791b8e,0,20,0,126,61,0,0,30,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Spongiibacteraceae; g__BD1-7_clade,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Spongiibacteraceae,g__BD1-7_clade,NA,0.74682764,No
70d55baf78e9ac4d0babeac5dcbae5c2,0,0,198,0,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_uniformis,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides, s__Bacteroides_uniformis,0.945381993,No
e37faf9901fa0a6fbef01a5d2b4f2459,0,0,0,0,5,0,248,0,d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiaceae; g__uncultured; s__uncultured_organism,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Chlamydiaceae,g__uncultured, s__uncultured_organism,0.967548763,No
bb1b7313e73e0c4de41cb5096faeaa74,0,0,0,0,0,0,253,0,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,NA,0.999999731,No
a5a03a5e0a6c4e8351fe480e68ea9b76,0,0,0,0,0,208,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,NA,NA,0.999999998,No
7c8faaea7a173d762f468ac01331f85d,0,0,0,0,252,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,NA,0.999902821,No
0b9d6ae30698fe3144a187eaaafdaef8,0,0,47,0,0,0,0,0,d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Bilophila,NA,0.999999994,No
04954f2399ff661dcb49175477adb4f5,0,0,0,0,0,0,91,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__KF-JG30-B3; g__KF-JG30-B3,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__KF-JG30-B3,g__KF-JG30-B3,NA,0.999999983,No
f036e5e788ad1e81700e0fcf5fd18994,0,0,0,34,37,17,34,128,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Oceanicaulis,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__Oceanicaulis,NA,0.999999953,No
d6403e5b4389d1c8f2e1c218c0a59134,0,0,0,0,0,0,96,0,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales-Selenomonadales,f__Veillonellaceae,g__Veillonella,NA,1,No
a6122cebcd81398cbec0058f581d10f5,0,27,0,33,0,135,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ruegeria,NA,0.950580844,No
15c52579cec725f36746825f76a715e5,0,12,0,24,64,0,0,149,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__Bradymonadales,f__Bradymonadales,g__Bradymonadales,NA,0.998487156,No
6021f4a35d42715a50c6e7044c4093ed,0,0,0,0,0,50,0,0,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__Salinibacter,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Rhodothermaceae,g__Salinibacter,NA,0.999999994,No
75c8256d7104c33f7c299374ad7cf440,70,0,0,69,16,48,0,26,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,NA,NA,0.999999999,No
14a8dca86e899cb1c137ab2f3e60f8fa,16,10,0,14,53,0,0,12,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02, s__uncultured_bacterium,0.877784971,No
8f4e53c842a21ae4d89a3a9c10ea12e6,0,0,0,0,0,0,247,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,NA,0.924740842,No
e035f5bff251ecf8b260d384953397f0,0,0,0,0,0,245,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Neptuniibacter; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Neptuniibacter, s__uncultured_bacterium,0.782075176,No
f23cea13dc497aae6aeac1b8481022e0,0,0,0,0,0,43,202,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Paenisporosarcina,NA,0.993722231,No
427de3377089f603e2c5f1ec433b3536,0,0,0,0,0,0,245,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__uncultured,NA,0.99605484,No
240a3502d6198f0d428d1ed11d630a69,0,12,0,0,65,19,0,0,d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__uncultured; s__uncultured_proteobacterium,d__Bacteria,p__Myxococcota,c__Polyangia,o__Nannocystales,f__Nannocystaceae,g__uncultured, s__uncultured_proteobacterium,0.822006128,No
a79603bb90824ed6e253837fe96c6c49,32,0,0,0,0,41,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_plebeius,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides, s__Bacteroides_plebeius,0.999991525,No
93bfb606730cc752e138eb30c8c6dd9f,0,0,142,0,46,49,0,5,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; s__Ponticoccus_sp.,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured, s__Ponticoccus_sp.,0.81895408,No
b93770e9234f5fb9608e7b754a0041ed,0,0,0,0,0,0,241,0,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_invisus,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales-Selenomonadales,f__Veillonellaceae,g__Dialister, s__Dialister_invisus,0.704611547,No
fe231ec5e24a5f16ebda1a3ca30c8d89,0,0,64,106,13,0,0,34,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Colwelliaceae; g__Thalassotalea; s__Thalassotalea_montiporae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Colwelliaceae,g__Thalassotalea, s__Thalassotalea_montiporae,0.710863842,No
2cfdf9dee33a498f45f595af0f4dad32,0,0,0,6,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Melioribacteraceae; g__IheB3-7; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Ignavibacteria,o__Ignavibacteriales,f__Melioribacteraceae,g__IheB3-7, s__uncultured_bacterium,0.995047276,No
8d608610673f383b726b062f89f71986,0,0,80,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__uncultured_bacterium,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma, s__uncultured_bacterium,0.999035998,No
8d478879084ed7c88660c8b0c4b24923,0,0,0,0,0,53,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__CAG-352; s__uncultured_bacterium,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__CAG-352, s__uncultured_bacterium,0.861706336,No
7fa9543a7024eeff9c70535a8f9af4e4,0,0,0,0,0,0,151,0,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_nucleatum,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium, s__Fusobacterium_nucleatum,0.711483569,No
1f86c39c6ca6e0e0d8b32fd7698a1bf9,41,21,13,7,20,88,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Filomicrobium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Filomicrobium,NA,0.999925008,No
2b43e8e9ba7021639377d56dc30bf45b,33,14,0,22,42,0,0,11,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__Arenicellaceae; g__Arenicella; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Arenicellales,f__Arenicellaceae,g__Arenicella, s__uncultured_bacterium,0.997580463,No
f2e72146d6372b270cdab90349e02d82,0,0,0,0,0,0,233,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__UCG-010,g__UCG-010, s__uncultured_bacterium,0.961069276,No
e3916027058cc5ebbc67718b35d99e95,0,0,0,0,0,0,233,0,d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Arcobacter,NA,0.991364807,No
fa006bd7a61fb4ce1f160dcb463f8cec,0,0,0,0,0,0,231,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__uncultured,g__uncultured, s__uncultured_bacterium,0.788158976,No
3534b4be198dac95882f6e730b647c60,44,0,0,0,0,0,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__[Eubacterium]_hallii_group,NA,0.999999858,No
ce0d4e8281fb01db4c3abd54dc7e5982,0,32,0,78,51,0,0,69,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Spongiibacteraceae; g__BD1-7_clade,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Spongiibacteraceae,g__BD1-7_clade,NA,0.999614799,No
3fafeda8df6c288e966e47996d0bf5b0,0,80,0,29,10,0,0,12,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Neptuniibacter; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Neptuniibacter, s__uncultured_bacterium,0.886519085,No
b7bb8a766ec3587c46299b389b3450d0,0,37,0,74,75,0,0,41,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gilvibacter; s__Gilvibacter_sp.,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Gilvibacter, s__Gilvibacter_sp.,0.899305172,No
